Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1595.4303,16.4558,16.2582,0.1976,15.5081,1.4090,0.5910,0.8180,47.3790,16.6966,-1.5387,1595.4303,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1611.8861,16.9077,16.6909,0.2168,2.7585,14.7246,0.6085,14.1161,47.6198,16.6670,-0.2408,1611.8861,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1628.7938,18.2577,17.9578,0.2999,2.8662,16.2788,0.7363,15.5425,47.3791,16.6742,0.2407,1628.7938,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1647.0515,16.5555,16.2587,0.2968,1.1659,16.2296,1.0368,15.1928,45.7956,16.6570,1.5835,1647.0515,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1663.6070,16.6646,16.3711,0.2935,1.0698,16.5267,0.9868,15.5399,45.8971,16.5835,-0.1015,1663.6070,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1680.2716,17.5774,17.2113,0.3661,4.1828,14.1782,0.7801,13.3981,45.8160,16.6348,0.0811,1680.2716,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1697.8490,14.7378,14.5226,0.2152,5.4229,10.0291,0.7901,9.2390,44.8734,16.7126,0.9426,1697.8490,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1712.5868,16.1979,15.9913,0.2066,3.0184,13.9780,0.6120,13.3660,46.8482,16.6741,-1.9748,1712.5868,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1728.7847,15.8542,15.7154,0.1388,3.0183,13.3179,0.5846,12.7333,47.3244,16.5958,-0.4762,1728.7847,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1744.6389,16.5888,16.4540,0.1348,1.4684,15.5902,0.5144,15.0758,48.0660,16.6824,-0.7416,1744.6389,NA,NA,NA
